product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,نوع الوقود,بانوراما,كاميرا امامية,عدد المقاعد,وارد,المالك الأول,الطلاء الأصلي,دخول بدون مفتاح,دي في دي,تدفئة في المقاعد,تبريد في المقاعد,تدليك في المقاعد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/ford_f_150_raptor_2018_gray_automatic_suv-532721," فورد  أف  150 رابتر  2018  اوتوماتيك  142,000 كم  6 سلندر  دفع رباعي  اس يو في  رمادي ","105,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0, +مصدات أصلية ,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/532721-productimages/532721_0_20260413090315183352.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_1_20260413090315183779.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_2_20260413090315184111.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_3_20260413090315184387.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_4_20260413090315184733.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_5_20260413090315185003.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_6_20260413090315185357.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_7_20260413090315185717.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_8_20260413090315186156.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_9_20260413090315186617.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_10_20260413090315187118.webp', 'https://media-blob.qatarsale.com/532721-productimages/532721_11_20260413090315187536.webp']",12,"{'المصنع': 'فورد', 'الصنف': 'أف', 'الموديل': '150 رابتر', 'قاطع': '142,000', 'اللون': 'رمادي', 'اللون الداخلي': 'أسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'شامواه \\ جلد', 'السنة': '2018', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '17""', 'نوع الوقود': 'بنزين'}","['images/532721_0_20260413090315183352.webp', 'images/532721_1_20260413090315183779.webp', 'images/532721_2_20260413090315184111.webp', 'images/532721_3_20260413090315184387.webp', 'images/532721_4_20260413090315184733.webp', 'images/532721_5_20260413090315185003.webp', 'images/532721_6_20260413090315185357.webp', 'images/532721_7_20260413090315185717.webp', 'images/532721_8_20260413090315186156.webp', 'images/532721_9_20260413090315186617.webp', 'images/532721_10_20260413090315187118.webp', 'images/532721_11_20260413090315187536.webp']",فورد,أف,150 رابتر,"142,000",رمادي,أسود,اس يو في,اوتوماتيك,دفع رباعي,شامواه \ جلد,2018,6,نعم,,نعم,,نعم,كلا,نعم,بنزين,نعم,نعم,,الدوحة,,,نعم,,نعم,نعم,,"17"""
https://qatarsale.com/ar/product/gmc_yukon_elevation_2025_gray_automatic_suv-580301," جي ام سي  يوكون  اليفيشن  2025  اوتوماتيك  33,000 كم  8 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان ","230,000",د.إ‎,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/580301-productimages/580301_0_20260601174522917814.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_1_20260601174522918309.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_2_20260601174522918682.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_3_20260601174522919050.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_4_20260601174522919263.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_5_20260601174522919608.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_6_20260601174522919925.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_7_20260601174522920177.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_8_20260601174522920525.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_9_20260601174522920775.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_10_20260601174522921125.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_11_20260601174522921401.webp', 'https://media-blob.qatarsale.com/580301-productimages/580301_12_20260601174522921651.webp']",13,"{'المصنع': 'جي ام سي', 'الصنف': 'يوكون', 'الموديل': 'اليفيشن', 'قاطع': '33,000', 'اللون': 'رمادي', 'اللون الداخلي': 'رصاصي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '8', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '20""', 'نوع الوقود': 'بنزين'}","['images/580301_0_20260601174522917814.webp', 'images/580301_1_20260601174522918309.webp', 'images/580301_2_20260601174522918682.webp', 'images/580301_3_20260601174522919050.webp', 'images/580301_4_20260601174522919263.webp', 'images/580301_5_20260601174522919608.webp', 'images/580301_6_20260601174522919925.webp', 'images/580301_7_20260601174522920177.webp', 'images/580301_8_20260601174522920525.webp', 'images/580301_9_20260601174522920775.webp', 'images/580301_10_20260601174522921125.webp', 'images/580301_11_20260601174522921401.webp', 'images/580301_12_20260601174522921651.webp']",جي ام سي,يوكون,اليفيشن,"33,000",رمادي,رصاصي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,8,نعم,,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,نعم,8,الدوحة,,نعم,نعم,,نعم,نعم,,"20"""
https://qatarsale.com/ar/product/mini_cooper_s_2017_green_automatic_hatchback-505828," ميني  كوبر  اس  2017  اوتوماتيك  170,000 كم  4 سلندر  سحب امامي  هاتشباك  أخضر ","29,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/5x_car_mawater_city,,0,0,,"['+974 70500999', '+974 71335144']",[],"['https://media-blob.qatarsale.com/505828-productimages/505828_0_20260129091858525923.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_1_20260129091858526422.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_2_20260129091858526783.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_3_20260129091858527121.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_4_20260129091858527458.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_5_20260129091858527715.webp', 'https://media-blob.qatarsale.com/505828-productimages/505828_6_20260129091858527991.webp']",7,"{'المصنع': 'ميني', 'الصنف': 'كوبر', 'الموديل': 'اس', 'قاطع': '170,000', 'اللون': 'أخضر', 'اللون الداخلي': 'أسود', 'النوع': 'هاتشباك', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'قماش', 'السنة': '2017', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/505828_0_20260129091858525923.webp', 'images/505828_1_20260129091858526422.webp', 'images/505828_2_20260129091858526783.webp', 'images/505828_3_20260129091858527121.webp', 'images/505828_4_20260129091858527458.webp', 'images/505828_5_20260129091858527715.webp', 'images/505828_6_20260129091858527991.webp']",ميني,كوبر,اس,"170,000",أخضر,أسود,هاتشباك,اوتوماتيك,سحب امامي,قماش,2017,4,نعم,,نعم,نعم,نعم,كلا,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/gmc_sierra_sle_2016_gray_automatic_pick_up-534221," جي ام سي  سييرا  اس ال اي  2016  اوتوماتيك  379,000 كم  8 سلندر  دفع رباعي  بيكب  رمادي ","39,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/5x_car_mawater_city,,0,0,,"['+974 70500999', '+974 71335144']",[],"['https://media-blob.qatarsale.com/534221-productimages/534221_0_20260416091859076545.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_1_20260416091859077038.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_2_20260416091859077432.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_3_20260416091859077727.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_4_20260416091859078045.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_5_20260416091859078337.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_6_20260416091859078639.webp', 'https://media-blob.qatarsale.com/534221-productimages/534221_7_20260416091859079007.webp']",8,"{'المصنع': 'جي ام سي', 'الصنف': 'سييرا', 'الموديل': 'اس ال اي', 'قاطع': '379,000', 'اللون': 'رمادي', 'اللون الداخلي': 'بيج', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2016', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/534221_0_20260416091859076545.webp', 'images/534221_1_20260416091859077038.webp', 'images/534221_2_20260416091859077432.webp', 'images/534221_3_20260416091859077727.webp', 'images/534221_4_20260416091859078045.webp', 'images/534221_5_20260416091859078337.webp', 'images/534221_6_20260416091859078639.webp', 'images/534221_7_20260416091859079007.webp']",جي ام سي,سييرا,اس ال اي,"379,000",رمادي,بيج,بيكب,اوتوماتيك,دفع رباعي,قماش,2016,8,نعم,,نعم,نعم,كلا,كلا,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/byd_leopard_7_ultra_2025_blue_automatic_suv-587220," بي واي دي  ليوبارد 7  الترا  2025  اوتوماتيك  4,500 كم  4 سلندر  دفع رباعي  اس يو في  ازرق  تحت الضمان ","159,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0," - طبقة حماية كاملة للطلاء
- جناح خلفي ","['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/587220-productimages/587220_0_20260602103913513157.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_1_20260602103913513646.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_2_20260602103913514041.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_3_20260602103913514373.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_4_20260602103913514704.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_5_20260602103913515051.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_6_20260602103913515322.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_7_20260602103913515627.webp', 'https://media-blob.qatarsale.com/587220-productimages/587220_8_20260602103913515935.webp']",9,"{'المصنع': 'بي واي دي', 'الصنف': 'ليوبارد 7', 'الموديل': 'الترا', 'قاطع': '4,500', 'اللون': 'ازرق', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الصين', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'قياس الجنط ( الرنج )': '19""', 'نوع الوقود': 'هايبرد'}","['images/587220_0_20260602103913513157.webp', 'images/587220_1_20260602103913513646.webp', 'images/587220_2_20260602103913514041.webp', 'images/587220_3_20260602103913514373.webp', 'images/587220_4_20260602103913514704.webp', 'images/587220_5_20260602103913515051.webp', 'images/587220_6_20260602103913515322.webp', 'images/587220_7_20260602103913515627.webp', 'images/587220_8_20260602103913515935.webp']",بي واي دي,ليوبارد 7,الترا,"4,500",ازرق,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,4,نعم,,نعم,نعم,نعم,نعم,نعم,هايبرد,نعم,نعم,5,الصين,نعم,نعم,نعم,,نعم,نعم,نعم,"19"""
https://qatarsale.com/ar/product/rolls_royce_phantom_2004_maroon_automatic_sedan-414622," رولز - رويس  فانتوم  2004  اوتوماتيك  40,000 كم  12 سلندر  دفع خلفي  سيدان  عنابي ","300,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/414622-productimages/414622_0_20250907084328311453.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_1_20250907084328311670.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_2_20250907084328311780.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_3_20250907084328311894.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_4_20250907084328311958.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_5_20250907084328312019.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_6_20250907084328312086.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_7_20250907084328312147.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_8_20250907084328312205.webp', 'https://media-blob.qatarsale.com/414622-productimages/414622_9_20250907084328312266.webp']",10,"{'المصنع': 'رولز - رويس', 'الصنف': 'فانتوم', 'الموديل': 'عادي', 'قاطع': '40,000', 'اللون': 'عنابي', 'اللون الداخلي': 'بيج', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2004', 'سلندر': '12', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '21""', 'نوع الوقود': 'بنزين'}","['images/414622_0_20250907084328311453.webp', 'images/414622_1_20250907084328311670.webp', 'images/414622_2_20250907084328311780.webp', 'images/414622_3_20250907084328311894.webp', 'images/414622_4_20250907084328311958.webp', 'images/414622_5_20250907084328312019.webp', 'images/414622_6_20250907084328312086.webp', 'images/414622_7_20250907084328312147.webp', 'images/414622_8_20250907084328312205.webp', 'images/414622_9_20250907084328312266.webp']",رولز - رويس,فانتوم,عادي,"40,000",عنابي,بيج,سيدان,اوتوماتيك,دفع خلفي,جلد,2004,12,,نعم,,نعم,نعم,كلا,نعم,بنزين,,,5,الدوحة,نعم,,نعم,,,,,"21"""
https://qatarsale.com/ar/product/rolls_royce_cullinan_black_badge_2024_gray_automatic_suv-534257," رولز - رويس  كولينان  بلاك بادج  2024  اوتوماتيك  14,000 كم  12 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان ","1,430,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/u_cars_127,,0,0,,"['+974 77376636', '+974 60000016']",[],"['https://media-blob.qatarsale.com/534257-productimages/534257_0_20260416094339967977.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_1_20260416094339968444.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_2_20260416094339968745.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_3_20260416094339969041.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_4_20260416094339969343.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_5_20260416094339969656.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_6_20260416094339969892.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_7_20260416094339970202.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_8_20260416094339970535.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_9_20260416094339970854.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_10_20260416094339971126.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_11_20260416094339971351.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_12_20260416094339971618.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_13_20260416094339971943.webp', 'https://media-blob.qatarsale.com/534257-productimages/534257_14_20260416094339972246.webp']",15,"{'المصنع': 'رولز - رويس', 'الصنف': 'كولينان', 'الموديل': 'بلاك بادج', 'قاطع': '14,000', 'اللون': 'رمادي', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '12', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/534257_0_20260416094339967977.webp', 'images/534257_1_20260416094339968444.webp', 'images/534257_2_20260416094339968745.webp', 'images/534257_3_20260416094339969041.webp', 'images/534257_4_20260416094339969343.webp', 'images/534257_5_20260416094339969656.webp', 'images/534257_6_20260416094339969892.webp', 'images/534257_7_20260416094339970202.webp', 'images/534257_8_20260416094339970535.webp', 'images/534257_9_20260416094339970854.webp', 'images/534257_10_20260416094339971126.webp', 'images/534257_11_20260416094339971351.webp', 'images/534257_12_20260416094339971618.webp', 'images/534257_13_20260416094339971943.webp', 'images/534257_14_20260416094339972246.webp']",رولز - رويس,كولينان,بلاك بادج,"14,000",رمادي,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,12,نعم,نعم,نعم,نعم,كلا,نعم,نعم,بنزين,,نعم,,الدوحة,,نعم,نعم,نعم,نعم,نعم,نعم,
https://qatarsale.com/ar/product/land_rover_defender_90_x_2022_gray_automatic_suv-543614," لاند روفر  ديفيندر  90 اكس  2022  اوتوماتيك  156,000 كم  6 سلندر  دفع رباعي  اس يو في  رمادي ","195,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/u_cars_127,,0,0,,"['+974 77376636', '+974 60000016']",[],"['https://media-blob.qatarsale.com/543614-productimages/543614_0_20260506075801672213.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_1_20260506075801672667.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_2_20260506075801672991.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_3_20260506075801673253.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_4_20260506075801673538.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_5_20260506075801673791.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_6_20260506075801674009.webp', 'https://media-blob.qatarsale.com/543614-productimages/543614_7_20260506075801674291.webp']",8,"{'المصنع': 'لاند روفر', 'الصنف': 'ديفيندر', 'الموديل': '90 اكس', 'قاطع': '156,000', 'اللون': 'رمادي', 'اللون الداخلي': 'بني فاتح', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2022', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'قياس الجنط ( الرنج )': '22""', 'نوع الوقود': 'بنزين'}","['images/543614_0_20260506075801672213.webp', 'images/543614_1_20260506075801672667.webp', 'images/543614_2_20260506075801672991.webp', 'images/543614_3_20260506075801673253.webp', 'images/543614_4_20260506075801673538.webp', 'images/543614_5_20260506075801673791.webp', 'images/543614_6_20260506075801674009.webp', 'images/543614_7_20260506075801674291.webp']",لاند روفر,ديفيندر,90 اكس,"156,000",رمادي,بني فاتح,اس يو في,اوتوماتيك,دفع رباعي,جلد,2022,6,نعم,,نعم,نعم,نعم,كلا,نعم,بنزين,نعم,نعم,5,الدوحة,نعم,,نعم,,نعم,نعم,نعم,"22"""
https://qatarsale.com/ar/product/gwm_ora_03_ev_2025_light_sky_blue_automatic_hatchback-544199," جي دبليو ام  اورا 03  اي في  2025  اوتوماتيك  15,000 كم  0 سلندر  سحب امامي  هاتشباك  سمائي فاتح  تحت الضمان ","69,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/544199-productimages/544199_0_20260507101155913172.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_1_20260507101155913677.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_2_20260507101155913961.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_3_20260507101155914258.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_4_20260507101155914511.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_5_20260507101155914750.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_6_20260507101155914959.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_7_20260507101155915238.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_8_20260507101155915455.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_9_20260507101155915688.webp', 'https://media-blob.qatarsale.com/544199-productimages/544199_10_20260507101155915961.webp']",11,"{'المصنع': 'جي دبليو ام', 'الصنف': 'اورا 03', 'الموديل': 'اي في', 'قاطع': '15,000', 'اللون': 'سمائي فاتح', 'اللون الداخلي': 'تركوازي', 'النوع': 'هاتشباك', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'شامواه \\ جلد', 'السنة': '2025', 'سلندر': '0', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '21""', 'نوع الوقود': 'كهربائية'}","['images/544199_0_20260507101155913172.webp', 'images/544199_1_20260507101155913677.webp', 'images/544199_2_20260507101155913961.webp', 'images/544199_3_20260507101155914258.webp', 'images/544199_4_20260507101155914511.webp', 'images/544199_5_20260507101155914750.webp', 'images/544199_6_20260507101155914959.webp', 'images/544199_7_20260507101155915238.webp', 'images/544199_8_20260507101155915455.webp', 'images/544199_9_20260507101155915688.webp', 'images/544199_10_20260507101155915961.webp']",جي دبليو ام,اورا 03,اي في,"15,000",سمائي فاتح,تركوازي,هاتشباك,اوتوماتيك,سحب امامي,شامواه \ جلد,2025,0,نعم,,نعم,نعم,نعم,نعم,نعم,كهربائية,نعم,نعم,5,,نعم,نعم,نعم,,,,,"21"""
https://qatarsale.com/ar/product/byd_leopard_5_ultra_5_2025_black_automatic_suv-604505, بي واي دي  ليوبيرد 5  الترا 5  2025  اوتوماتيك  440 كم  0 سلندر  دفع كلي مستمر  اس يو في  أسود ,"189,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0,,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/604505-productimages/604505_0_20260608104201426315.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_1_20260608104201427485.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_2_20260608104201427977.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_3_20260608104201428295.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_4_20260608104201428599.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_5_20260608104201428976.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_6_20260608104201429343.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_7_20260608104201429626.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_8_20260608104201430028.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_9_20260608104201430326.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_10_20260608104201430614.webp', 'https://media-blob.qatarsale.com/604505-productimages/604505_11_20260608104201430971.webp']",12,"{'المصنع': 'بي واي دي', 'الصنف': 'ليوبيرد 5', 'الموديل': 'الترا 5', 'قاطع': '440', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '0', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604505_0_20260608104201426315.webp', 'images/604505_1_20260608104201427485.webp', 'images/604505_2_20260608104201427977.webp', 'images/604505_3_20260608104201428295.webp', 'images/604505_4_20260608104201428599.webp', 'images/604505_5_20260608104201428976.webp', 'images/604505_6_20260608104201429343.webp', 'images/604505_7_20260608104201429626.webp', 'images/604505_8_20260608104201430028.webp', 'images/604505_9_20260608104201430326.webp', 'images/604505_10_20260608104201430614.webp', 'images/604505_11_20260608104201430971.webp']",بي واي دي,ليوبيرد 5,الترا 5,440,أسود,بيج,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2025,0,نعم,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,نعم,نعم,5,الدوحة,نعم,نعم,نعم,,نعم,نعم,نعم,
