product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,سي دي,الحساسات,فتحة السقف,تحت الضمان,وارد,نوع الوقود,بلوتوث,كاميرا خلفية,تحديد المواقع,دي في دي,بانوراما,كاميرا امامية,المالك الأول,الطلاء الأصلي,تدفئة في المقاعد,تبريد في المقاعد,دخول بدون مفتاح,تدليك في المقاعد,عدد المقاعد
https://qatarsale.com/ar/product/toyota_land_cruiser_lx_2025_gray_automatic_pick_up-541445, تويوتا  لاند كروزر  ال اكس  2025  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  بيكب  رمادي  تحت الضمان ,"209,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_mutamad_for_cars_13,,0,0,,"['+974 70133332', '+974 70119000', '+974 70007050', '+974 60005829']",[],"['https://media-blob.qatarsale.com/541445-productimages/541445_0_20260502081018279091.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_1_20260502081018280387.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_2_20260502081018280820.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_3_20260502081018281176.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_4_20260502081018281494.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_5_20260502081018281829.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_6_20260502081018282177.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_7_20260502081018282518.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_8_20260502081018282841.webp', 'https://media-blob.qatarsale.com/541445-productimages/541445_9_20260502081018283164.webp']",10,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'ال اكس', 'قاطع': '0', 'اللون': 'رمادي', 'اللون الداخلي': 'بني', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '6', 'سي دي': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الخليج', 'نوع الوقود': 'بنزين'}","['images/541445_0_20260502081018279091.webp', 'images/541445_1_20260502081018280387.webp', 'images/541445_2_20260502081018280820.webp', 'images/541445_3_20260502081018281176.webp', 'images/541445_4_20260502081018281494.webp', 'images/541445_5_20260502081018281829.webp', 'images/541445_6_20260502081018282177.webp', 'images/541445_7_20260502081018282518.webp', 'images/541445_8_20260502081018282841.webp', 'images/541445_9_20260502081018283164.webp']",تويوتا,لاند كروزر,ال اكس,0,رمادي,بني,بيكب,اوتوماتيك,دفع رباعي,جلد,2025,6,نعم,,كلا,نعم,الخليج,بنزين,نعم,,,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_hilux_2026_white_automatic_pick_up-536494, تويوتا  هاي لوكس  2026  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  بيكب  أبيض  تحت الضمان ,"139,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_mutamad_for_cars_13,,0,0,,"['+974 70133332', '+974 70119000', '+974 70007050', '+974 60005829']",[],"['https://media-blob.qatarsale.com/536494-productimages/536494_0_20260421064605190701.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_1_20260421064605191107.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_2_20260421064605191545.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_3_20260421064605191920.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_4_20260421064605192253.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_5_20260421064605192611.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_6_20260421064605192986.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_7_20260421064605193307.webp', 'https://media-blob.qatarsale.com/536494-productimages/536494_8_20260421064605193638.webp']",9,"{'المصنع': 'تويوتا', 'الصنف': 'هاي لوكس', 'الموديل': 'عادي', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'أحمر', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2026', 'سلندر': '4', 'كاميرا خلفية': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'ديزل'}","['images/536494_0_20260421064605190701.webp', 'images/536494_1_20260421064605191107.webp', 'images/536494_2_20260421064605191545.webp', 'images/536494_3_20260421064605191920.webp', 'images/536494_4_20260421064605192253.webp', 'images/536494_5_20260421064605192611.webp', 'images/536494_6_20260421064605192986.webp', 'images/536494_7_20260421064605193307.webp', 'images/536494_8_20260421064605193638.webp']",تويوتا,هاي لوكس,عادي,0,أبيض,أحمر,بيكب,اوتوماتيك,دفع رباعي,قماش,2026,4,,,كلا,نعم,,ديزل,نعم,نعم,,,,,,,,,,,
https://qatarsale.com/ar/product/nissan_patrol_se_2015_gold_automatic_suv-604446," نيسان  باترول  اس اي  2015  اوتوماتيك  172,000 كم  8 سلندر  دفع رباعي  اس يو في  ذهبي ","55,000",$,,,,,https://qatarsale.com/ar/showroom/showroom_2000,,0,0,,"['+974 55522668', '+974 55522668', '+974']",[],"['https://media-blob.qatarsale.com/604446-productimages/604446_0_20260608094049785699.webp', 'https://media-blob.qatarsale.com/604446-productimages/604446_1_20260608094049786815.webp', 'https://media-blob.qatarsale.com/604446-productimages/604446_2_20260608094049787117.webp', 'https://media-blob.qatarsale.com/604446-productimages/604446_3_20260608094049787467.webp', 'https://media-blob.qatarsale.com/604446-productimages/604446_4_20260608094049787727.webp', 'https://media-blob.qatarsale.com/604446-productimages/604446_5_20260608094049788016.webp']",6,"{'المصنع': 'نيسان', 'الصنف': 'باترول', 'الموديل': 'اس اي', 'قاطع': '172,000', 'اللون': 'ذهبي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2015', 'سلندر': '8', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604446_0_20260608094049785699.webp', 'images/604446_1_20260608094049786815.webp', 'images/604446_2_20260608094049787117.webp', 'images/604446_3_20260608094049787467.webp', 'images/604446_4_20260608094049787727.webp', 'images/604446_5_20260608094049788016.webp']",نيسان,باترول,اس اي,"172,000",ذهبي,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2015,8,نعم,نعم,نعم,كلا,,بنزين,نعم,,,,,,,,,,,,
https://qatarsale.com/ar/product/lexus_lx_600_f_sport_2023_white_automatic_suv-604443," لكزس  ال اكس  600 اف سبورت  2023  اوتوماتيك  61,000 كم  6 سلندر  دفع رباعي  اس يو في  أبيض  تحت الضمان ","409,000",ج. م,,,,,https://qatarsale.com/ar/showroom/vienna_136,,0,0," تشييكات الوكاله
 بروجكتر
 كاميراتت 
فل اوبشن 
 ",['+974 33449091'],[],"['https://media-blob.qatarsale.com/604443-productimages/604443_0_20260608093633396656.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_1_20260608093633398001.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_2_20260608093633398354.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_3_20260608093633398652.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_4_20260608093633398928.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_5_20260608093633399214.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_6_20260608093633399494.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_7_20260608093633399799.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_8_20260608093633400056.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_9_20260608093633400327.webp', 'https://media-blob.qatarsale.com/604443-productimages/604443_10_20260608093633400572.webp']",11,"{'المصنع': 'لكزس', 'الصنف': 'ال اكس', 'الموديل': '600 اف سبورت', 'قاطع': '61,000', 'اللون': 'أبيض', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604443_0_20260608093633396656.webp', 'images/604443_1_20260608093633398001.webp', 'images/604443_2_20260608093633398354.webp', 'images/604443_3_20260608093633398652.webp', 'images/604443_4_20260608093633398928.webp', 'images/604443_5_20260608093633399214.webp', 'images/604443_6_20260608093633399494.webp', 'images/604443_7_20260608093633399799.webp', 'images/604443_8_20260608093633400056.webp', 'images/604443_9_20260608093633400327.webp', 'images/604443_10_20260608093633400572.webp']",لكزس,ال اكس,600 اف سبورت,"61,000",أبيض,أحمر وأسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2023,6,نعم,نعم,نعم,نعم,الدوحة,بنزين,نعم,نعم,نعم,,,,,نعم,,,,,
https://qatarsale.com/ar/product/gwm_tank_500_2026_gold_automatic_suv-566705, جي دبليو ام  تانك  500  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  ذهبي  تحت الضمان ,"175,000",$,,,,,https://qatarsale.com/ar/showroom/al_mutamad_for_cars_13,,0,0,,"['+974 70133332', '+974 70119000', '+974 70007050', '+974 60005829']",[],"['https://media-blob.qatarsale.com/566705-productimages/566705_0_20260521075311195617.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_1_20260521075311195954.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_2_20260521075311196258.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_3_20260521075311196554.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_4_20260521075311196835.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_5_20260521075311197126.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_6_20260521075311197446.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_7_20260521075311197771.webp', 'https://media-blob.qatarsale.com/566705-productimages/566705_8_20260521075311198126.webp']",9,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '500', 'قاطع': '0', 'اللون': 'ذهبي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/566705_0_20260521075311195617.webp', 'images/566705_1_20260521075311195954.webp', 'images/566705_2_20260521075311196258.webp', 'images/566705_3_20260521075311196554.webp', 'images/566705_4_20260521075311196835.webp', 'images/566705_5_20260521075311197126.webp', 'images/566705_6_20260521075311197446.webp', 'images/566705_7_20260521075311197771.webp', 'images/566705_8_20260521075311198126.webp']",جي دبليو ام,تانك,500,0,ذهبي,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,,نعم,نعم,نعم,,بنزين,نعم,نعم,نعم,,,,,,,,,,
https://qatarsale.com/ar/product/baw_212_t01_2026_black_automatic_suv-549346," بي اي دبليو  212  تي 01  2026  اوتوماتيك  3,900 كم  4 سلندر  دفع كلي مستمر  اس يو في  أسود  تحت الضمان ","105,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/showroom_2000,,0,0,,"['+974 55522668', '+974 55522668', '+974']",[],"['https://media-blob.qatarsale.com/549346-productimages/549346_0_20260513095844681206.webp', 'https://media-blob.qatarsale.com/549346-productimages/549346_1_20260513095844681652.webp', 'https://media-blob.qatarsale.com/549346-productimages/549346_2_20260513095844682036.webp', 'https://media-blob.qatarsale.com/549346-productimages/549346_3_20260513095844682317.webp', 'https://media-blob.qatarsale.com/549346-productimages/549346_4_20260513095844682646.webp', 'https://media-blob.qatarsale.com/549346-productimages/549346_5_20260513095844682998.webp']",6,"{'المصنع': 'بي اي دبليو', 'الصنف': '212', 'الموديل': 'تي 01', 'قاطع': '3,900', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/549346_0_20260513095844681206.webp', 'images/549346_1_20260513095844681652.webp', 'images/549346_2_20260513095844682036.webp', 'images/549346_3_20260513095844682317.webp', 'images/549346_4_20260513095844682646.webp', 'images/549346_5_20260513095844682998.webp']",بي اي دبليو,212,تي 01,"3,900",أسود,بني,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2026,4,نعم,نعم,نعم,نعم,,بنزين,نعم,,,,,,,,,,,,
https://qatarsale.com/ar/product/hyundai_accent_1.6_2020_white_automatic_sedan-546188," هيونداي  اكسنت  1.6  2020  اوتوماتيك  70,000 كم  4 سلندر  سحب امامي  سيدان  أبيض ","29,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/hd_trading_mawater_city,,0,0,,"['+974 55966007', '+974 66770075', '+974 33005622']",[],"['https://media-blob.qatarsale.com/546188-productimages/546188_0_20260511081436592581.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_1_20260511081436593978.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_2_20260511081436594360.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_3_20260511081436594671.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_4_20260511081436595038.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_5_20260511081436595517.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_6_20260511081436595844.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_7_20260511081436596103.webp', 'https://media-blob.qatarsale.com/546188-productimages/546188_8_20260511081436596421.webp']",9,"{'المصنع': 'هيونداي', 'الصنف': 'اكسنت', 'الموديل': '1.6', 'قاطع': '70,000', 'اللون': 'أبيض', 'اللون الداخلي': 'أسود وبيج', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'قماش', 'السنة': '2020', 'سلندر': '4', 'تحديد المواقع': 'كلا', 'سي دي': 'نعم', 'دي في دي': 'كلا', 'كاميرا خلفية': 'كلا', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'كلا', 'كاميرا امامية': 'كلا', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'كلا', 'الطلاء الأصلي': 'كلا', 'تدفئة في المقاعد': 'كلا', 'تبريد في المقاعد': 'كلا', 'دخول بدون مفتاح': 'كلا', 'تدليك في المقاعد': 'كلا', 'نوع الوقود': 'بنزين'}","['images/546188_0_20260511081436592581.webp', 'images/546188_1_20260511081436593978.webp', 'images/546188_2_20260511081436594360.webp', 'images/546188_3_20260511081436594671.webp', 'images/546188_4_20260511081436595038.webp', 'images/546188_5_20260511081436595517.webp', 'images/546188_6_20260511081436595844.webp', 'images/546188_7_20260511081436596103.webp', 'images/546188_8_20260511081436596421.webp']",هيونداي,اكسنت,1.6,"70,000",أبيض,أسود وبيج,سيدان,اوتوماتيك,سحب امامي,قماش,2020,4,نعم,نعم,نعم,كلا,الدوحة,بنزين,نعم,كلا,كلا,كلا,كلا,كلا,كلا,كلا,كلا,كلا,كلا,كلا,5
https://qatarsale.com/ar/product/toyota_land_cruiser_vxr_2017_white_automatic_suv-566757," تويوتا  لاند كروزر  في اكس ار  2017  اوتوماتيك  347,000 كم  8 سلندر  دفع رباعي  اس يو في  أبيض ","97,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/hd_trading_mawater_city,,0,0,,"['+974 55966007', '+974 66770075', '+974 33005622']",[],"['https://media-blob.qatarsale.com/566757-productimages/566757_0_20260521085137446660.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_1_20260521085137447169.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_2_20260521085137447682.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_3_20260521085137448005.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_4_20260521085137448360.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_5_20260521085137449260.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_6_20260521085137449671.webp', 'https://media-blob.qatarsale.com/566757-productimages/566757_7_20260521085137450062.webp']",8,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'في اكس ار', 'قاطع': '347,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2017', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/566757_0_20260521085137446660.webp', 'images/566757_1_20260521085137447169.webp', 'images/566757_2_20260521085137447682.webp', 'images/566757_3_20260521085137448005.webp', 'images/566757_4_20260521085137448360.webp', 'images/566757_5_20260521085137449260.webp', 'images/566757_6_20260521085137449671.webp', 'images/566757_7_20260521085137450062.webp']",تويوتا,لاند كروزر,في اكس ار,"347,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2017,8,نعم,نعم,نعم,كلا,,بنزين,نعم,نعم,نعم,,,,,,,,,,
https://qatarsale.com/ar/product/lexus_lx_600_vip_2023_black_automatic_suv-532595," لكزس  ال اكس  600 في اي بي  2023  اوتوماتيك  89,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان ","369,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_mutamad_for_cars_13,,0,0,,"['+974 70133332', '+974 70119000', '+974 70007050', '+974 60005829']",[],"['https://media-blob.qatarsale.com/532595-productimages/532595_0_20260413065318678878.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_1_20260413065318679566.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_2_20260413065318679949.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_3_20260413065318680311.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_4_20260413065318680595.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_5_20260413065318680899.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_6_20260413065318681198.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_7_20260413065318681481.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_8_20260413065318681772.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_9_20260413065318682043.webp', 'https://media-blob.qatarsale.com/532595-productimages/532595_10_20260413065318682297.webp']",11,"{'المصنع': 'لكزس', 'الصنف': 'ال اكس', 'الموديل': '600 في اي بي', 'قاطع': '89,000', 'اللون': 'أسود', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/532595_0_20260413065318678878.webp', 'images/532595_1_20260413065318679566.webp', 'images/532595_2_20260413065318679949.webp', 'images/532595_3_20260413065318680311.webp', 'images/532595_4_20260413065318680595.webp', 'images/532595_5_20260413065318680899.webp', 'images/532595_6_20260413065318681198.webp', 'images/532595_7_20260413065318681481.webp', 'images/532595_8_20260413065318681772.webp', 'images/532595_9_20260413065318682043.webp', 'images/532595_10_20260413065318682297.webp']",لكزس,ال اكس,600 في اي بي,"89,000",أسود,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2023,6,,نعم,نعم,نعم,,بنزين,نعم,نعم,نعم,نعم,,,,,,,,,
https://qatarsale.com/ar/product/gwm_tank_700_2026_silver_automatic_suv-543649, جي دبليو ام  تانك  700  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  فضي  تحت الضمان ,"239,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_mutamad_for_cars_13,,0,0,,"['+974 70133332', '+974 70119000', '+974 70007050', '+974 60005829']",[],"['https://media-blob.qatarsale.com/543649-productimages/543649_0_20260506083545272094.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_1_20260506083545272595.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_2_20260506083545272955.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_3_20260506083545273220.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_4_20260506083545273503.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_5_20260506083545273746.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_6_20260506083545273993.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_7_20260506083545274261.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_8_20260506083545274478.webp', 'https://media-blob.qatarsale.com/543649-productimages/543649_9_20260506083545274769.webp']",10,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '700', 'قاطع': '0', 'اللون': 'فضي', 'اللون الداخلي': 'عنابي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الخليج', 'نوع الوقود': 'بنزين'}","['images/543649_0_20260506083545272094.webp', 'images/543649_1_20260506083545272595.webp', 'images/543649_2_20260506083545272955.webp', 'images/543649_3_20260506083545273220.webp', 'images/543649_4_20260506083545273503.webp', 'images/543649_5_20260506083545273746.webp', 'images/543649_6_20260506083545273993.webp', 'images/543649_7_20260506083545274261.webp', 'images/543649_8_20260506083545274478.webp', 'images/543649_9_20260506083545274769.webp']",جي دبليو ام,تانك,700,0,فضي,عنابي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,,نعم,نعم,نعم,الخليج,بنزين,نعم,نعم,نعم,,,نعم,,,,,,,
https://qatarsale.com/ar/product/gwm_tank_500_2026_black_automatic_suv-572224," جي دبليو ام  تانك  500  2026  اوتوماتيك  9,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان ","169,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/corner_motors_mawater_city,,0,0,,"['+974 77080577', '+974 77773155']",[],"['https://media-blob.qatarsale.com/572224-productimages/572224_0_20260524134825621329.webp', 'https://media-blob.qatarsale.com/572224-productimages/572224_1_20260524134825621829.webp', 'https://media-blob.qatarsale.com/572224-productimages/572224_2_20260524134825622097.webp', 'https://media-blob.qatarsale.com/572224-productimages/572224_3_20260524134825622464.webp', 'https://media-blob.qatarsale.com/572224-productimages/572224_4_20260524134825622853.webp', 'https://media-blob.qatarsale.com/572224-productimages/572224_5_20260524134825623175.webp']",6,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '500', 'قاطع': '9,000', 'اللون': 'أسود', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'تدليك في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/572224_0_20260524134825621329.webp', 'images/572224_1_20260524134825621829.webp', 'images/572224_2_20260524134825622097.webp', 'images/572224_3_20260524134825622464.webp', 'images/572224_4_20260524134825622853.webp', 'images/572224_5_20260524134825623175.webp']",جي دبليو ام,تانك,500,"9,000",أسود,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,,نعم,نعم,نعم,الدوحة,بنزين,نعم,نعم,نعم,,نعم,نعم,,نعم,نعم,نعم,,نعم,
