product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,sold_date,fans_count,view_count,description,phones,whatsapps,latitude,longitude,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,عدد المقاعد,وارد,المالك الأول,الطلاء الأصلي,قياس الجنط ( الرنج ),نوع الوقود,تحديد المواقع,سي دي,بانوراما,كاميرا امامية,دخول بدون مفتاح,دي في دي,تدفئة في المقاعد,تبريد في المقاعد,تدليك في المقاعد
https://qatarsale.com/ar/product/toyota_land_cruiser_gx_2026_silver_automatic_suv-461581,تويوتا  لاند كروزر  جي اكس  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  فضي  تحت الضمان,"237,000",ر.ق,معروض للبيع,جديد,,شركة المشترك للسيارات,ar/showroom/al_moshtarac,,,3,"2,007",,"['+974 55550260', '+974 55549980', '+974 44699311', '+974 44699554']",[],25.22811910515351,51.43777260498792,"['https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207092047513986.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207092119259737.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207092208976651.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207092549391604.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207092312224436.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207093104843183.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_0_20251207094400993152.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207092047514424.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207092119260151.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207092208977158.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207092549392197.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207092312225836.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207093104846409.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_1_20251207094400993858.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207092047514753.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207092119260511.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207092208977500.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207092549392515.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207092312226178.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207093104846876.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_2_20251207094400994268.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207092047515091.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207092119260896.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207092208977828.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207092549392867.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207092312226569.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207093104847246.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_3_20251207094400994643.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207092047515468.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207092119261424.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207092208978159.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207092549393153.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207092312226949.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207093104847559.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_4_20251207094400995093.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207092047515854.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207092119261803.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207092208978467.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207092549393528.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207092312227347.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207093104847938.webp', 'https://media-blob.qatarsale.com/461581-productimages/461581_5_20251207094400995511.webp']",42,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس', 'قاطع': '0', 'اللون': 'فضي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2026', 'سلندر': '6', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/461581_0_20251207092047513986.png', 'images/461581_0_20251207092119259737.png', 'images/461581_0_20251207092208976651.png', 'images/461581_0_20251207092549391604.png', 'images/461581_0_20251207092312224436.png', 'images/461581_0_20251207093104843183.png', 'images/461581_0_20251207094400993152.png', 'images/461581_1_20251207092047514424.png', 'images/461581_1_20251207092119260151.png', 'images/461581_1_20251207092208977158.png', 'images/461581_1_20251207092549392197.png', 'images/461581_1_20251207092312225836.png', 'images/461581_1_20251207093104846409.png', 'images/461581_1_20251207094400993858.png', 'images/461581_2_20251207092047514753.png', 'images/461581_2_20251207092119260511.png', 'images/461581_2_20251207092208977500.png', 'images/461581_2_20251207092549392515.png', 'images/461581_2_20251207092312226178.png', 'images/461581_2_20251207093104846876.png', 'images/461581_2_20251207094400994268.png', 'images/461581_3_20251207092047515091.png', 'images/461581_3_20251207092119260896.png', 'images/461581_3_20251207092208977828.png', 'images/461581_3_20251207092549392867.png', 'images/461581_3_20251207092312226569.png', 'images/461581_3_20251207093104847246.png', 'images/461581_3_20251207094400994643.png', 'images/461581_4_20251207092047515468.png', 'images/461581_4_20251207092119261424.png', 'images/461581_4_20251207092208978159.png', 'images/461581_4_20251207092549393153.png', 'images/461581_4_20251207092312226949.png', 'images/461581_4_20251207093104847559.png', 'images/461581_4_20251207094400995093.png', 'images/461581_5_20251207092047515854.png', 'images/461581_5_20251207092119261803.png', 'images/461581_5_20251207092208978467.png', 'images/461581_5_20251207092549393528.png', 'images/461581_5_20251207092312227347.png', 'images/461581_5_20251207093104847938.png', 'images/461581_5_20251207094400995511.png']",تويوتا,لاند كروزر,جي اكس,0,فضي,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2026,6,,نعم,كلا,نعم,نعم,,,,,,بنزين,,نعم,,,,,,,
https://qatarsale.com/ar/product/ford_f_150_2024_white_automatic_pick_up-603485,فورد  أف  150  2024  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  بيكب  أبيض  تحت الضمان,"179,000",ر.ق,معروض للبيع,,,كار بلانت للسيارات,ar/showroom/car_planet_automotive,,,0,90,,"['+974 33349199', '+974 33374377']",[],,,"['https://media-blob.qatarsale.com/603485-productimages/603485_0_20260607075250893471.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_1_20260607075250893878.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_2_20260607075250894193.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_3_20260607075250894459.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_4_20260607075250894691.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_5_20260607075250894972.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_6_20260607075250895211.webp', 'https://media-blob.qatarsale.com/603485-productimages/603485_7_20260607075250895465.webp']",8,"{'المصنع': 'فورد', 'الصنف': 'أف', 'الموديل': '150', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2024', 'سلندر': '6', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/603485_0_20260607075250893471.png', 'images/603485_1_20260607075250893878.png', 'images/603485_2_20260607075250894193.png', 'images/603485_3_20260607075250894459.png', 'images/603485_4_20260607075250894691.png', 'images/603485_5_20260607075250894972.png', 'images/603485_6_20260607075250895211.png', 'images/603485_7_20260607075250895465.png']",فورد,أف,150,0,أبيض,بيج,بيكب,اوتوماتيك,دفع رباعي,قماش,2024,6,,نعم,كلا,نعم,نعم,,,,,,بنزين,,,,,نعم,,,,
https://qatarsale.com/ar/product/toyota_prado_tx_turbo_2026_black_automatic_suv-603558,تويوتا  برادو  تي اكس تيربو  2026  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان,"200,000",ر.ق,معروض للبيع,,,شركة المشترك للسيارات,ar/showroom/al_moshtarac,,,1,113,,"['+974 55550260', '+974 55549980', '+974 44699311', '+974 44699554']",[],25.22811910515351,51.43777260498792,"['https://media-blob.qatarsale.com/603558-productimages/603558_0_20260607092128876304.webp', 'https://media-blob.qatarsale.com/603558-productimages/603558_1_20260607092128877171.webp', 'https://media-blob.qatarsale.com/603558-productimages/603558_2_20260607092128877994.webp', 'https://media-blob.qatarsale.com/603558-productimages/603558_3_20260607092128878475.webp', 'https://media-blob.qatarsale.com/603558-productimages/603558_4_20260607092128878862.webp', 'https://media-blob.qatarsale.com/603558-productimages/603558_5_20260607092128879166.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'برادو', 'الموديل': 'تي اكس تيربو', 'قاطع': '0', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/603558_0_20260607092128876304.png', 'images/603558_1_20260607092128877171.png', 'images/603558_2_20260607092128877994.png', 'images/603558_3_20260607092128878475.png', 'images/603558_4_20260607092128878862.png', 'images/603558_5_20260607092128879166.png']",تويوتا,برادو,تي اكس تيربو,0,أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,4,نعم,نعم,نعم,نعم,نعم,,,,,,بنزين,نعم,نعم,,,,,,,
https://qatarsale.com/ar/product/toyota_corolla_xli_2022_white_automatic_sedan-577357,"تويوتا  كورولا  اكس ال اي  2022  اوتوماتيك  142,000 كم  4 سلندر  سحب امامي  سيدان  أبيض","44,000",ر.ق,معروض للبيع,,,التقنية الفائقة للسيارات,ar/showroom/super_tech_74,,,0,126,,"['+974 66788080', '+974 33633511']",[],25.24151340264032,51.4600013473398,"['https://media-blob.qatarsale.com/577357-productimages/577357_0_20260530103911512557.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_1_20260530103911513169.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_2_20260530103911513585.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_3_20260530103911513873.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_4_20260530103911514107.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_5_20260530103911514359.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_6_20260530103911514562.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_7_20260530103911514851.webp', 'https://media-blob.qatarsale.com/577357-productimages/577357_8_20260530103911515094.webp']",9,"{'المصنع': 'تويوتا', 'الصنف': 'كورولا', 'الموديل': 'اكس ال اي', 'قاطع': '142,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'قماش', 'السنة': '2022', 'سلندر': '4', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/577357_0_20260530103911512557.png', 'images/577357_1_20260530103911513169.png', 'images/577357_2_20260530103911513585.png', 'images/577357_3_20260530103911513873.png', 'images/577357_4_20260530103911514107.png', 'images/577357_5_20260530103911514359.png', 'images/577357_6_20260530103911514562.png', 'images/577357_7_20260530103911514851.png', 'images/577357_8_20260530103911515094.png']",تويوتا,كورولا,اكس ال اي,"142,000",أبيض,بيج,سيدان,اوتوماتيك,سحب امامي,قماش,2022,4,,نعم,كلا,كلا,نعم,,,,,,بنزين,,,,,,,,,
https://qatarsale.com/ar/product/chevrolet_tahoe_2014_white_automatic_suv-537048,"شفروليه  تاهو  2014  اوتوماتيك  268,000 كم  8 سلندر  دفع رباعي  اس يو في  أبيض","32,000",ر.ق,معروض للبيع,,,المركز الخليجي للسيارات,ar/showroom/gulf_motors_center_27,,,0,269,,"['+974 55560226', '+974 44448144', '+974 55423606']",[],25.2823723062736,51.54415528675475,"['https://media-blob.qatarsale.com/537048-productimages/537048_0_20260422074247299263.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_1_20260422074247299656.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_2_20260422074247299960.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_3_20260422074247300333.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_4_20260422074247300675.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_5_20260422074247300998.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_6_20260422074247301339.webp', 'https://media-blob.qatarsale.com/537048-productimages/537048_7_20260422074247301615.webp']",8,"{'المصنع': 'شفروليه', 'الصنف': 'تاهو', 'الموديل': 'عادي', 'قاطع': '268,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2014', 'سلندر': '8', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/537048_0_20260422074247299263.png', 'images/537048_1_20260422074247299656.png', 'images/537048_2_20260422074247299960.png', 'images/537048_3_20260422074247300333.png', 'images/537048_4_20260422074247300675.png', 'images/537048_5_20260422074247300998.png', 'images/537048_6_20260422074247301339.png', 'images/537048_7_20260422074247301615.png']",شفروليه,تاهو,عادي,"268,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2014,8,,نعم,كلا,كلا,نعم,,,,,,بنزين,,,,,,,,,
https://qatarsale.com/ar/product/ford_mustang_1969_red_automatic_classic-495345,"فورد  موستانغ  1969  اوتوماتيك  94,000 كم  6 سلندر  دفع خلفي  كلاسك  أحمر","288,000",ر.ق,معروض للبيع,,,كو موتورز,ar/showroom/ko_motors,,,5,871,,"['+974 51277277', '+974 33703444']",[],24.42087,51.50403,"['https://media-blob.qatarsale.com/495345-productimages/495345_0_20260108094505731020.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_1_20260108094505731534.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_2_20260108094505731888.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_3_20260108094505732228.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_4_20260108094505732499.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_5_20260108094505732808.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_6_20260108094505734353.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_7_20260108094505734704.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_8_20260108094505735001.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_9_20260108094505735219.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_10_20260108094505735486.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_11_20260108094505735704.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_12_20260108094505735958.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_13_20260108094505736197.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_14_20260108094505736439.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_15_20260108094505736676.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_16_20260108094505736895.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_17_20260108094505737160.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_18_20260108094505737422.webp', 'https://media-blob.qatarsale.com/495345-productimages/495345_19_20260108094505737686.webp']",20,"{'المصنع': 'فورد', 'الصنف': 'موستانغ', 'الموديل': 'عادي', 'قاطع': '94,000', 'اللون': 'أحمر', 'اللون الداخلي': 'بني', 'النوع': 'كلاسك', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '1969', 'سلندر': '6', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'نوع الوقود': 'بنزين'}","['images/495345_0_20260108094505731020.png', 'images/495345_1_20260108094505731534.png', 'images/495345_2_20260108094505731888.png', 'images/495345_3_20260108094505732228.png', 'images/495345_4_20260108094505732499.png', 'images/495345_5_20260108094505732808.png', 'images/495345_6_20260108094505734353.png', 'images/495345_7_20260108094505734704.png', 'images/495345_8_20260108094505735001.png', 'images/495345_9_20260108094505735219.png', 'images/495345_10_20260108094505735486.png', 'images/495345_11_20260108094505735704.png', 'images/495345_12_20260108094505735958.png', 'images/495345_13_20260108094505736197.png', 'images/495345_14_20260108094505736439.png', 'images/495345_15_20260108094505736676.png', 'images/495345_16_20260108094505736895.png', 'images/495345_17_20260108094505737160.png', 'images/495345_18_20260108094505737422.png', 'images/495345_19_20260108094505737686.png']",فورد,موستانغ,عادي,"94,000",أحمر,بني,كلاسك,اوتوماتيك,دفع خلفي,جلد,1969,6,,,كلا,كلا,,,,,,,بنزين,,,,,,,,,
https://qatarsale.com/ar/product/chevrolet_malibu_turbo_2020_white_automatic_sedan-525722,"شفروليه  ماليبو  تيربو  2020  اوتوماتيك  137,000 كم  4 سلندر  سحب امامي  سيدان  أبيض","35,000",ر.ق,معروض للبيع,,,المركز الخليجي للسيارات,ar/showroom/gulf_motors_center_27,,,5,451,,"['+974 55560226', '+974 44448144', '+974 55423606']",[],25.2823723062736,51.54415528675475,"['https://media-blob.qatarsale.com/525722-productimages/525722_0_20260328065732436456.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_1_20260328065732437004.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_2_20260328065732437382.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_3_20260328065732437723.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_4_20260328065732438004.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_5_20260328065732438350.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_6_20260328065732443232.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_7_20260328065732443555.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_8_20260328065732443896.webp', 'https://media-blob.qatarsale.com/525722-productimages/525722_9_20260328065732444173.webp']",10,"{'المصنع': 'شفروليه', 'الصنف': 'ماليبو', 'الموديل': 'تيربو', 'قاطع': '137,000', 'اللون': 'أبيض', 'اللون الداخلي': 'فضي', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'قماش', 'السنة': '2020', 'سلندر': '4', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/525722_0_20260328065732436456.png', 'images/525722_1_20260328065732437004.png', 'images/525722_2_20260328065732437382.png', 'images/525722_3_20260328065732437723.png', 'images/525722_4_20260328065732438004.png', 'images/525722_5_20260328065732438350.png', 'images/525722_6_20260328065732443232.png', 'images/525722_7_20260328065732443555.png', 'images/525722_8_20260328065732443896.png', 'images/525722_9_20260328065732444173.png']",شفروليه,ماليبو,تيربو,"137,000",أبيض,فضي,سيدان,اوتوماتيك,سحب امامي,قماش,2020,4,,نعم,كلا,كلا,نعم,,,,,,بنزين,,نعم,,,,,,,
https://qatarsale.com/ar/product/toyota_tundra_2024_white_automatic_pick_up-605763,"تويوتا  تندرا  2024  اوتوماتيك  47,000 كم  6 سلندر  دفع رباعي  بيكب  أبيض","215,000",ر.ق,معروض للبيع,,,الشرق,ar/showroom/al_sharq,,,0,33,,"['+974 70404470', '+974 70490093']",[],25.23706193361014,51.45299592880504,"['https://media-blob.qatarsale.com/605763-productimages/605763_0_20260610091739323257.webp', 'https://media-blob.qatarsale.com/605763-productimages/605763_1_20260610091739323814.webp', 'https://media-blob.qatarsale.com/605763-productimages/605763_2_20260610091739324152.webp', 'https://media-blob.qatarsale.com/605763-productimages/605763_3_20260610091739324433.webp', 'https://media-blob.qatarsale.com/605763-productimages/605763_4_20260610091739324708.webp', 'https://media-blob.qatarsale.com/605763-productimages/605763_5_20260610091739324965.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'تندرا', 'الموديل': 'عادي', 'قاطع': '47,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بني', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605763_0_20260610091739323257.png', 'images/605763_1_20260610091739323814.png', 'images/605763_2_20260610091739324152.png', 'images/605763_3_20260610091739324433.png', 'images/605763_4_20260610091739324708.png', 'images/605763_5_20260610091739324965.png']",تويوتا,تندرا,عادي,"47,000",أبيض,بني,بيكب,اوتوماتيك,دفع رباعي,جلد,2024,6,نعم,نعم,كلا,كلا,نعم,,,,,,بنزين,نعم,نعم,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gx_2026_black_automatic_suv-448121,تويوتا  لاند كروزر  جي اكس  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان,"237,000",ر.ق,معروض للبيع,جديد,,شركة المشترك للسيارات,ar/showroom/al_moshtarac,,,5,"3,170",,"['+974 55550260', '+974 55549980', '+974 44699311', '+974 44699554']",[],25.22811910515351,51.43777260498792,"['https://media-blob.qatarsale.com/448121-productimages/448121_0_20251120100326096452.webp', 'https://media-blob.qatarsale.com/448121-productimages/448121_1_20251120100326096947.webp', 'https://media-blob.qatarsale.com/448121-productimages/448121_2_20251120100326097319.webp', 'https://media-blob.qatarsale.com/448121-productimages/448121_3_20251120100326097661.webp', 'https://media-blob.qatarsale.com/448121-productimages/448121_4_20251120100326097976.webp', 'https://media-blob.qatarsale.com/448121-productimages/448121_5_20251120100326098297.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس', 'قاطع': '0', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2026', 'سلندر': '6', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/448121_0_20251120100326096452.png', 'images/448121_1_20251120100326096947.png', 'images/448121_2_20251120100326097319.png', 'images/448121_3_20251120100326097661.png', 'images/448121_4_20251120100326097976.png', 'images/448121_5_20251120100326098297.png']",تويوتا,لاند كروزر,جي اكس,0,أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2026,6,نعم,نعم,كلا,نعم,نعم,,,,,,بنزين,,نعم,,,,,,,
https://qatarsale.com/ar/product/jetour_t2_2025_gray_automatic_suv-577355,"جيتور  تي 2  2025  اوتوماتيك  34,000 كم  4 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان","94,000",ر.ق,معروض للبيع,,,التقنية الفائقة للسيارات,ar/showroom/super_tech_74,,,1,138,,"['+974 66788080', '+974 33633511']",[],25.24151340264032,51.4600013473398,"['https://media-blob.qatarsale.com/577355-productimages/577355_0_20260530103705787457.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_1_20260530103705788630.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_2_20260530103705789042.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_3_20260530103705789370.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_4_20260530103705789644.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_5_20260530103705789962.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_6_20260530103705790306.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_7_20260530103705790599.webp', 'https://media-blob.qatarsale.com/577355-productimages/577355_8_20260530103705790838.webp']",9,"{'المصنع': 'جيتور', 'الصنف': 'تي 2', 'الموديل': 'عادي', 'قاطع': '34,000', 'اللون': 'رمادي', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'نوع الوقود': 'بنزين'}","['images/577355_0_20260530103705787457.png', 'images/577355_1_20260530103705788630.png', 'images/577355_2_20260530103705789042.png', 'images/577355_3_20260530103705789370.png', 'images/577355_4_20260530103705789644.png', 'images/577355_5_20260530103705789962.png', 'images/577355_6_20260530103705790306.png', 'images/577355_7_20260530103705790599.png', 'images/577355_8_20260530103705790838.png']",جيتور,تي 2,عادي,"34,000",رمادي,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,4,نعم,نعم,نعم,نعم,نعم,,الدوحة,,,,بنزين,نعم,,,,,,,,
